date,DGS1MO,DGS3MO,DGS6MO,DGS1,DGS2,DGS3,DGS5,DGS7,DGS10,DGS20,DGS30
2008-09-29,-0.03711234998507161,-0.006076822980316077,-0.031470605223810524,-0.03198095218147583,0.04768112592830039,0.015405753852237147,0.025386032310786955,-0.007305405557926765,0.051729368209179984,-0.0013822843929977074,-0.006194873894668237
2008-09-30,-0.04725906584693295,-0.014662299114744147,-0.05121686174240943,-0.04534317067258218,0.04726845438637692,0.014809576983418915,0.03861335998975665,-0.004328292839325239,0.048408363104523226,0.011933531175608515,0.0010812287121643059
2008-10-01,-0.02963790133918814,-0.0030984997212987597,-0.07539649534431195,-0.04124059461749843,0.05727753180763549,0.017102316312055218,0.038593215581619635,-0.018217286661806345,0.027131130158192216,-0.02049150841730647,0.003861643514964741
2008-10-02,-0.024472485416829688,-0.004914142371868297,-0.07226590056873142,-0.05589194445237758,0.06792799616875173,0.01051286054704614,0.041538728408562514,-0.02378399804899715,0.028280509283689997,-0.016750396102734898,0.008164852746993202
2008-10-03,-0.03420204184290247,-0.027459029284403334,-0.06767633627545913,-0.06458005129230936,0.05957055819700055,0.01455539595351235,0.05129662726567441,-0.019022758642436095,0.00918781728550205,-0.016622553993790527,0.00692292114517432
2008-10-06,-0.023503362617939148,-0.04180295176974672,-0.04736471343933171,-0.08596299202534702,0.054007486204476506,0.007102585210750445,0.06663471975106636,-0.029093935249501372,0.009487005456150555,-0.03364613461922958,0.02447948253013679
2008-10-07,-0.02186001203868673,-0.044643755459488066,-0.046114343193060306,-0.10051662273409995,0.04048649119648653,-0.013501944167770593,0.04685422781232013,-0.013288309510180826,0.01790849805882537,-0.03076374286092741,0.009489175239121106
2008-10-08,-0.019651114191208074,-0.05662128940035061,-0.038247524532876054,-0.09904538062367203,0.04427961991867008,-0.026998493768418293,0.03343535193190432,-0.001296879952099447,0.012908328493709327,-0.02622109897566994,0.010687344873842056
2008-10-09,-0.023459522642368967,-0.061102634544731554,-0.04053282948113249,-0.11900479059147814,0.05064837809208196,-0.02706855802544961,0.046265330136013444,-0.01725901381977997,0.02944808223690035,-0.02053958269515379,0.01113924407829184
2008-10-10,-0.03131731887557507,-0.0611257798459123,-0.03789113577767832,-0.13413029742447216,0.03685160105231221,-0.03866022211601268,0.04323197376840805,-0.026830660135897362,0.014611668284037788,-0.04727273935866113,0.019073701031499753
2008-10-13,-0.028303294248665418,-0.046850341243581534,-0.02154914587257967,-0.1344680361725771,0.03200209134299359,-0.03961398850068522,0.03625030306590992,-0.04993636646514438,0.02629287014167843,-0.033823721273174595,0.010436815149812744
2008-10-14,-0.03411780291225769,-0.050101987843875956,-0.04311965256623272,-0.14021815472028448,0.018232031506023073,-0.05064159063055104,0.023444230386036526,-0.05801021397492323,0.03281283574706995,-0.041415964353080856,-0.007198257981590631
2008-10-15,-0.016313882980143007,-0.039723677286164896,-0.03931406850291261,-0.12061183794746826,0.008946512742427673,-0.05874612159110817,0.017629600560678076,-0.05059426309349676,0.015421098305285375,-0.03476516291860694,-0.005828374928046716
2008-10-16,-0.02937043039621041,-0.02578318310381372,-0.01828877971453564,-0.10258692207400136,0.014159162683533642,-0.05049546026251344,0.0033414449165224715,-0.05498114640054285,0.042297636337013014,-0.027569301144841935,-0.003214417113298691
2008-10-17,-0.014372499031297321,-0.011787193848309487,-0.01579901603483891,-0.11158019628828976,0.006526821355593823,-0.04830164652164958,0.023987924833929888,-0.050621107848680694,0.04142877852329567,-0.03655114803409271,0.011483229873739783
2008-10-20,-0.01584932388291169,-0.009286755352470333,0.00037613508509287685,-0.1063228696910318,0.003221041134113811,-0.048679282470320245,0.023499101504206796,-0.06609238491579565,0.032422533343061666,-0.03016142454363506,-0.0014187376969490954
2008-10-21,-0.013222102906336995,-0.029266754268876607,-0.006246564922598241,-0.09914409370901414,-0.01334959680651637,-0.04017063447515092,0.022655133276662263,-0.05836056625427412,0.01812025643654381,-0.03423123298581649,0.00992985286278009
2008-10-22,-0.0052541616036790115,-0.025005613052854484,-0.0068976183766320705,-0.10543293187603503,-0.01177721537042675,-0.035645540277214637,0.028271437218423227,-0.06415959241785514,0.015688671201269384,-0.05515988081225591,0.03340564939561329
2008-10-23,-0.011920290917359737,-0.014868721612735603,-0.006892949865142889,-0.12070239682779393,-0.012517469230030264,-0.02146089910023815,0.037630426101171566,-0.06428582947932361,0.014183197518692101,-0.04369733759003597,0.0294296534129505
2008-10-24,-0.003641443434009734,-0.016026500105106305,-0.029399439171127292,-0.12113943090765136,-0.02010458239151891,-0.02634048345892674,0.04682484485680061,-0.06546250837755166,0.014978247845411059,-0.05166266325325622,0.01632188411058024
2008-10-27,-0.03108051835145787,0.0010722311576296523,-0.04141179596202599,-0.12318193724256933,-0.022292246029500678,-0.03091782497973902,0.05729660148595897,-0.07842592747077202,0.01176888132449377,-0.06042247391369461,0.012053793339408512
2008-10-28,-0.038644050047313624,0.009323459334287701,-0.05271112526826254,-0.12785363179905238,-0.020786817885623258,-0.044209909379189664,0.050723683168133055,-0.09020470467246737,0.01786972946696702,-0.06466800862711969,0.011995495905684302
2008-10-29,-0.04824831448436064,0.014659085667799016,-0.04482104300033396,-0.12374451270418438,-0.029233020035873723,-0.048780708288451054,0.04748055230864709,-0.08077469386673063,0.013762026181656872,-0.06216051740690366,0.017435027548315433
2008-10-30,-0.06114701097171462,0.025175785341840867,-0.0364300904558901,-0.13156585836101722,-0.04429316613704854,-0.03941400108096379,0.05490640605315249,-0.07703270617601118,-0.005819019949425524,-0.06294809754818254,0.011322733142496943
2008-10-31,-0.0636601957161405,0.02816237641643312,-0.033520304541221464,-0.1433998834235855,-0.026534942471337412,-0.026695119093879636,0.04936805262683893,-0.06678014964477444,-0.007544039864599623,-0.05768230433416868,0.026676371376532344
2008-11-03,-0.06016633239795991,0.0028871639844630544,-0.0256098540850611,-0.14262310330686404,-0.03316519017959717,-0.017373059148550148,0.049052523496649326,-0.06378150117404678,-0.03145022135701009,-0.07129207403251313,0.015332701119013711
2008-11-04,-0.053503368776603215,-0.0024513329682571304,-0.02758192672467553,-0.13907745196795213,-0.03443031187262308,-0.035595969549581705,0.052775698330980114,-0.06259952871025214,-0.02814392000677388,-0.07893081376987833,-0.0022576975101523036
2008-11-05,-0.051458237568235504,0.009173239866204878,-0.015893188541676793,-0.15115795099372953,-0.02461943518357697,-0.02504550915851155,0.060363086344166525,-0.08010756878121732,-0.038168327268277916,-0.08030566052615151,0.008611059625282854
2008-11-06,-0.05847880858080734,0.0007502190272053889,-0.016135882627752767,-0.14219109447059558,0.01037359603097084,-0.043711687126769455,0.04232181391054716,-0.08305916963312654,-0.0367661286777976,-0.061541663632622305,-0.014333497794217158
2008-11-07,-0.055152280566192036,-0.0018316134631805319,-0.015887820665881895,-0.16020995543513322,-0.0023687891290748424,-0.03501150562108317,0.04920480759951926,-0.0835809467214615,-0.02385678382122924,-0.06289466504981774,-0.016573142590382336
2008-11-10,-0.05427305998131989,-0.012627084040227773,-0.018874325510902703,-0.1663051396090665,0.0018319623470332315,-0.038970342622330914,0.04660310421108465,-0.06429780862303328,-0.03357567573258693,-0.05225731844625927,0.014405321594260126
2008-11-11,-0.045276134665596095,0.004865034473773389,-0.01236039924693512,-0.16919927455781947,-0.0055410811670648565,-0.032226001218529546,0.0534132185098111,-0.05767617618634402,-0.02319451810614343,-0.052086642791473944,0.014086538957222795
2008-11-12,-0.03787040399991729,0.021332851609937014,-0.016902965925460946,-0.17587556127111562,-0.01122650487398899,-0.04583147643301239,0.06091807262344203,-0.04256349825354626,-0.02775981873168265,-0.05713810519890748,0.0026805153428222823
2008-11-13,-0.037929276224347365,0.012147055220513191,-0.007469230665876958,-0.1818402155934044,-0.018726145745213914,-0.034400791841488115,0.07673276042471625,-0.03683605507889649,-0.010459275669704483,-0.05982022547310974,0.0019081935975163284
2008-11-14,-0.0472654426495963,0.013272927786387502,-0.01912130058543372,-0.16344352035710014,-0.03028021608437679,-0.049331531038074194,0.09000283409101092,-0.04419702123268881,-0.014342206760364302,-0.0617192986264564,0.0012018386038829764
2008-11-17,-0.05415858057155347,0.006120879870730497,-0.030441041645112354,-0.17226641083426597,-0.030990650363380428,-0.05629707188214316,0.10320408790719653,-0.04327371295548781,-0.0229785415741089,-0.05589771726990687,0.0026099908999761253
2008-11-18,-0.060020110531570164,0.01192321882302775,-0.023897352606244007,-0.14816824319632368,-0.046033197895019806,-0.0665590098953707,0.11737632828894155,-0.041159410377143005,-0.016337562028833703,-0.04236648062719917,0.009034273614134305
2008-11-19,-0.06353641023436908,0.01667294215743451,-0.02511337326447083,-0.14411102498579004,-0.036862642891058124,-0.08438285015913288,0.12002565532718365,-0.05079889995914734,-0.020926864283747747,-0.038984548183393815,-0.001555185176981104
2008-11-20,-0.06121954232210791,0.024442890435550636,-0.029982865938398807,-0.14350452319944698,-0.0366101341918814,-0.08371856621878539,0.12008304338763469,-0.05489070760937407,-0.02957276438371552,-0.02732864742903411,0.015121948267948819
2008-11-21,-0.05443143478446369,0.02741496747461298,-0.021412867126040902,-0.13905616925234718,-0.03268330512402403,-0.06593866677595296,0.12854675140950067,-0.05719631143044331,-0.03458256784943112,-0.03719142083838882,0.01737474400423698
2008-11-24,-0.05530625807825383,0.05642192210048114,-0.027816059779298442,-0.11407094134660452,-0.037642711904643286,-0.03955060628829006,0.13560309811391355,-0.041388046989089655,-0.03526003812993882,-0.041552601959586974,0.024444337360817
2008-11-25,-0.05550864656288547,0.045795577012357216,-0.030148650834698837,-0.12432092097269586,-0.041612271907917796,-0.03886004015296477,0.13224797293661358,-0.062443386127296954,-0.022069641776167964,-0.04901050333472149,0.01796449625582256
2008-11-26,-0.0544392198765218,0.028342436029975545,-0.016486949846383936,-0.1358391497488366,-0.03903415351740154,-0.027974219137826738,0.1360317442147789,-0.05063313580443404,-0.04164192418944142,-0.04608093345903082,0.030629970518339877
2008-11-27,-0.05996190937148156,0.024064426584944402,-0.0014261049006741265,-0.14370186130133267,-0.05097218050261682,-0.025934264494078554,0.1354163167370156,-0.06024902203832539,-0.0416425225586149,-0.049885393343882804,0.027861099322771213
2008-11-28,-0.06957946831154749,0.008037436491325198,0.01396729868963245,-0.14369447941846392,-0.054849605507907205,-0.021226424281933616,0.1266125248424977,-0.07421774779531905,-0.03562489157075215,-0.0428025400065987,0.030438277350268515
